ra       dec         new_ra      new_dec         radius 
186.23       11.7044444444       186.2310045       +11.7039149       0.0255447790153       40442 
186.252083333       28.5583333333       186.2517958       +28.5586397       0.00800986130233       40449 
186.265416667       12.8875       186.2638602       +12.9129016       0.0358193744991       40455 
186.267083333       17.015       186.2658007       +17.0155033       0.00518663778211       40458 
186.28625       4.41638888889       186.2862970       +4.4141526       0.00167570965908       40469 
186.3       54.5047222222       186.2994978       +54.5064710       0.00676835632407       40475 
186.302083333       14.7641666667       186.3014086       +14.7621519       0.0104675470456       40477 
186.311666667       15.6075       186.3114663       +15.6073791       0.0116836220382       40484 
186.3125       12.7147222222       186.3132623       +12.7145796       0.00515272636098       40485 
186.317083333       11.855       186.3104415       +11.8495104       0.00639262548486       40488 
186.322916667       4.92666666667       186.3252977       +4.9256965       0.0190945566545       40490 
186.325833333       5.74138888889       186.3258161       +5.7409657       0.00765304356657       40494 
186.325       26.7080555556       186.3250569       +26.7151002       0.00499334493643       40495 
186.329166667       64.9338888889       186.3282388       +64.9334691       0.0061842590038       40500 
186.334583333       28.3811111111       186.3337674       +28.3809057       0.00787418304054       40501 
186.341666667       13.0733333333       186.3400993       +13.0706007       0.00194998484711       40505 
186.3425       10.0158333333       186.3419925       +10.0168256       0.0216316885471       40507 
186.352916667       18.1908333333       186.350208       18.191083       0.0456022964214       40515 
186.356666667       16.47       186.3561526       +16.4700041       0.0121904275513       40516 
186.3575       16.1233333333       186.3547596       +16.1241641       0.00585176267393       40517 
186.386666667       12.26       186.3877539       +12.2605664       0.00879136436354       40530 
186.388333333       4.815       186.3902625       +4.8094230       0.00208989679313       40531 
186.39625       45.6861111111       186.3964478       +45.6845921       0.0162624140996       40537 
186.414166667       12.315       186.4121772       +12.3137751       0.00213850554175       40556 
186.420833333       -2.95138888889       186.4203863       -2.9506836       0.00633682473343       40561 
186.424166667       12.8116666667       186.4236765       +12.8105026       0.00968070049249       40562 
186.427083333       2.15666666667       186.4216194       +2.1588035       0.00523767033102       40563 
186.4275       0.573333333333       186.4280049       +0.5728572       0.0111769579919       40564 
186.428333333       7.21666666667       186.4277513       +7.2161066       0.0180469404787       40566 
186.445       4.50944444444       186.4442697       +4.5103035       0.00597646710955       40579 
186.445833333       12.6616666667       186.44478       12.662086       0.0369330285489       40581 
186.457916667       33.5461111111       186.4561382       +33.5464752       0.0517931595823       40596 
186.45875       13.195       186.4605758       +13.1976019       0.00254151792516       40598 
186.462083333       27.5602777778       186.4642721       +27.5619040       0.0218191630922       40600 
186.470416667       5.80833333333       186.4686285       +5.8093743       0.00501870428784       40604 
186.475416667       7.55527777778       186.4756648       +7.5550167       0.00975906534835       40607 
186.483333333       30.8427777778       186.4845678       +30.8434832       0.00543645668931       40612 
186.48375       18.215       186.4821322       +18.2141553       0.0250388360899       40614 
186.497083333       15.6719444444       186.5009891       +15.6673358       0.00820632115799       40622 
186.524166667       12.56       186.5235296       +12.5597764       0.00433317909778       40636 
186.5225       11.8122222222       186.5224619       +11.8122914       0.00460375146145       40638 
186.53125       16.1805555556       186.5295901       +16.1809076       0.0108769435492       40643 
186.532916667       13.1127777778       186.5315       13.112778       0.0264776647289       40644 
186.525       58.3294444444       186.5340004       +58.3213545       0.0162122461929       40645 
186.540416667       -2.36166666667       186.5467644       -2.3606535       0.00863351110868       40652 
186.555833333       -1.305       186.5490436       -1.3042953       0.00546058863434       40658 
186.555833333       0.266666666667       186.5601245       +0.2672551       0.00285251832975       40660 
186.567083333       48.4919444444       186.5685839       +48.4939876       0.00477330277099       40665 
186.5675       27.8805555556       186.5718468       +27.8711573       0.00330647444432       40668 
186.57875       8.34833333333       186.5767612       +8.3495300       0.00449108710626       40670 
186.584166667       7.46166666667       186.5853154       +7.4602882       0.00450955727736       40673 
186.609583333       6.70833333333       186.6113523       +6.7083767       0.0020132852184       40688 
186.614583333       31.2247222222       186.6106690       +31.2307895       0.0188796465048       40692 
186.618333333       9.02       186.6175       9.019444       0.00609639142106       40694 
186.623333333       9.02       186.623292       9.019278       0.00189176317483       40697 
186.6325       12.6097222222       186.6340657       +12.6106709       0.0161371233422       40705 
186.638333333       13.58       186.6349745       +13.5787658       0.00381217777875       40706 
186.63875       12.7416666667       186.6383686       +12.7429811       0.0020992766636       40707 
186.645833333       9.03666666667       186.6478491       +9.0354939       0.00255101452219       40713 
186.649583333       3.96583333333       186.6497758       +3.9644666       0.00926836125014       40715 
186.664166667       12.51       186.6657337       +12.5132966       0.00253437212491       40723 
186.670833333       8.43638888889       186.6687623       +8.4357083       0.00622517932074       40727 
186.695       7.91888888889       186.6952794       +7.9192772       0.0090600754036       40743 
186.697083333       8.88388888889       186.6963674       +8.8847022       0.0153735743999       40745 
186.708333333       13.1766666667       186.7116253       +13.1771336       0.00558617985032       40754 
186.710416667       9.58388888889       186.7109664       +9.5842939       0.018998147938       40756 
186.724583333       11.5616666667       186.7104065       +11.5591365       0.0040616984917       40761 
186.725833333       -0.879166666667       186.7276113       -0.8776070       0.00921488618686       40762 
186.727083333       11.6683333333       186.7264205       +11.6638170       0.00510202904438       40764 
186.730416667       9.87833333333       186.7323330       +9.8817937       0.00167841314509       40766 
186.730833333       13.5666666667       186.7284686       +13.5661677       0.0021553998573       40767 
186.73625       48.2752777778       186.7362401       +48.2769331       0.00478184376161       40771 
186.737083333       15.0477777778       186.7347935       +15.0476057       0.0182820663749       40772 
186.742083333       2.49416666667       186.7435760       +2.4944943       0.00996381256366       40775 
186.7475       14.785       186.7474132       +14.7825272       0.00199897169015       40779 
186.749166667       22.6408333333       186.7479585       +22.6396734       0.00602582693792       40783 
186.760416667       15.4619444444       186.7607246       +15.4615713       0.0152182538421       40785 
186.76375       12.5583333333       186.7629609       +12.5607009       0.0047485425045       40786 
186.770416667       -0.906666666667       186.7689433       -0.9068452       0.0043016748332       40790 
186.771666667       37.1427777778       186.7715623       +37.1433094       0.0204141136757       40791 
186.771666667       -1.355       186.7821344       -1.3543817       0.00628966564452       40797 
186.786666667       16.3283333333       186.7865755       +16.3254311       0.00651184828431       40800 
186.788333333       5.87972222222       186.7877658       +5.8813883       0.0105731337859       40801 
186.796666667       7.26333333333       186.7958199       +7.2638983       0.0174914667076       40807 
186.797916667       9.42083333333       186.798292       9.420556       0.0240091348268       40809 
186.799583333       15.8983333333       186.7972832       +15.8971091       0.0102591536822       40811 
186.805833333       12.7358333333       186.8055813       +12.7347734       0.01491451618       40816 
186.805833333       -2.03833333333       186.8100953       -2.0371950       0.0106812143579       40820 
186.824166667       7.67166666667       186.8234756       +7.6704620       0.00198303127795       40831 
186.8375       64.8002777778       186.8350689       +64.8022742       0.0164498931317       40836 
186.84       10.8666666667       186.8421402       +10.8663399       0.0096122360726       40839 
186.86       11.1080555556       186.8605756       +11.1076452       0.0331794083594       40850 
186.860416667       6.26305555556       186.860042       6.262778       0.0132999649336       40851 
186.86125       12.2911111111       186.8640646       +12.2902567       0.0103645303535       40852 
186.871666667       7.64527777778       186.8719212       +7.6440089       0.00465370675351       40861 
186.8875       6.23166666667       186.8873935       +6.2332378       0.00435474945219       40875 
186.8875       10.0019444444       186.8889297       +10.0035033       0.00463418062507       40876 
186.90375       8.155       186.9028728       +8.1543576       0.00771147135229       40886 
186.919166667       13.08       186.9187370       +13.0790242       0.0172902883143       40898 
186.925       28.6966666667       186.9243342       +28.6981012       0.00677036563281       40900 
186.92375       12.3166666667       186.9218785       +12.3158635       0.0075901850495       40903 
186.924583333       43.4938888889       186.9234996       +43.4947846       0.0264426524913       40904 
186.95       50.41       186.9372766       +50.4128330       0.00447524310162       40918 
186.972083333       12.2930555556       186.9732240       +12.2933248       0.012159270096       40927 
186.9825       5.72194444444       186.9809587       +5.7210611       0.00628606035601       40933 
187.015416667       9.805       187.0161491       +9.8037012       0.0247839123987       40950 
187.016666667       2.91027777778       187.0154069       +2.9098385       0.00447220273984       40951 
187.05625       13.5708333333       187.0565231       +13.5706461       0.00385828259158       40954 
187.02625       12.0786111111       187.0236440       +12.0800975       0.00252720611964       40960 
187.03       13.9119444444       187.028292       13.91175       0.00614282009086       40962 
187.03625       12.0933333333       187.035826       12.093247       0.00657375288784       40964 
187.0475       44.0944444444       186.9669860       +44.0851855       0.00416566833899       40973 
187.055416667       13.9002777778       187.0522719       +13.8993117       0.00535777084969       40979 
187.063333333       11.7897222222       187.0619546       +11.7898976       0.00537691787402       40985 
187.064583333       9.43694444444       187.0665183       +9.4363843       0.0127618245548       40987 
187.065       28.6208333333       187.064292       28.620306       0.0233644628352       40988 
187.078333333       8.72861111111       187.0783811       +8.7297567       0.00651556059033       40993 
187.102916667       13.1936111111       187.0996221       +13.1955474       0.00311101123716       41007 
187.111666667       18.4158333333       187.1138267       +18.4151150       0.00465370675351       41013 
187.112083333       0.142222222222       187.1131374       +0.1424974       0.00505620596226       41017 
187.119166667       37.2333333333       187.1169374       +37.2341712       0.0124164456533       41020 
187.1225       17.0847222222       187.1234883       +17.0845867       0.0336035864388       41024 
187.140833333       8.63861111111       187.1405808       +8.6401460       0.010003322523       41036 
187.169166667       9.25833333333       187.1688706       +9.2591451       0.00884398258921       41050 
187.174166667       12.9158333333       187.1737658       +12.9158832       0.00568061293764       41054 
187.180833333       11.7558333333       187.1804522       +11.7550432       0.0138249258108       41060 
187.182083333       15.0013888889       187.1803162       +14.9994065       0.0150593246202       41061 
187.175       43.2180555556       187.1856066       +43.2259052       0.0203322177319       41063 
187.185416667       22.8238888889       187.1837551       +22.8216415       0.0160317936039       41066 
187.191666667       44.8630555556       187.1898166       +44.8642622       0.0188428680158       41069 
187.194583333       6.51194444444       187.1951200       +6.5118509       0.00246422797968       41072 
187.220833333       4.29527777778       187.2176958       +4.2931145       0.00791763162689       41088 
187.279166667       9.44166666667       187.2838157       +9.4440050       0.00291799363014       41090 
187.240833333       13.2430555556       187.2399468       +13.2419964       0.00996305413834       41095 
187.247083333       3.57111111111       187.2459227       +3.5706143       0.0178065039391       41101 
187.250416667       13.9794444444       187.2639025       +13.9774401       0.0166889556203       41104 
187.261666667       2.72194444444       187.2598773       +2.7225315       0.0108713843024       41109 
187.2625       13.1855555556       187.2625608       13.1837619       0.0172923859714       41111 
187.275833333       44.6552777778       187.2763493       +44.6553515       0.0106408127918       41119 
187.282083333       0.589722222222       187.2789666       +0.5811054       0.00903066926121       41125 
187.312916667       12.9788888889       187.3119267       +12.9782364       0.00190529584216       41136 
187.33625       8.15833333333       187.3386211       +8.1566580       0.00480831871189       41148 
187.339583333       9.98888888889       187.3445087       +9.9881855       0.00561882024022       41152 
187.34       1.05694444444       187.3401426       +1.0571660       0.00442190585128       41153 
187.34625       11.4319444444       187.3438326       +11.4338295       0.00494193007809       41155 
187.35875       16.4044444444       187.3595488       +16.4050322       0.00642399155182       41160 
187.3675       8.75166666667       187.3667986       +8.7501741       0.0224871798119       41164 
187.370833333       6.77111111111       187.3699006       +6.7713833       0.00816977542884       41166 
187.377916667       7.69666666667       187.3771196       +7.6966510       0.00719795278345       41170 
187.375       0.849722222222       187.3843655       +0.8392698       0.00184811987596       41177 
187.394166667       10.7938888889       187.3978029       +10.7936355       0.00423368227769       41178 
187.407916667       7.82277777778       187.4078252       +7.8237932       0.00718723669174       41189 
187.413333333       12.5472222222       187.4135303       +12.5482934       0.00178996215426       41195 
187.43125       11.4022222222       187.4297131       +11.4017012       0.00871123396803       41207 
187.425       56.8263888889       187.4386209       +56.8263016       0.00506904240248       41217 
187.44375       7.99944444444       187.4448412       8.0004758       0.0516206835437       41220 
187.425       27.2661111111       187.4462983       +27.2481133       0.00341971789406       41225 
187.453333333       13.4302777778       187.4536495       +13.4293052       0.025042879776       41228 
187.471666667       47.53       187.4729418       +47.5318420       0.0136984133833       41239 
187.4725       14.0683333333       187.4730368       +14.0685348       0.0141896084802       41241 
187.481666667       10.6122222222       187.4850439       +10.6154533       0.00680865180365       41244 
187.494583333       12.3480555556       187.4960988       +12.3486559       0.010034698001       41255 
187.503333333       7.93055555556       187.5025102       +7.9290155       0.00452828586637       41258 
187.510416667       13.6363888889       187.509083       13.636472       0.0225411497655       41260 
187.52       17.4005555556       187.5218063       +17.3944475       0.00353275367995       41263 
187.535416667       37.5555555556       187.5359531       +37.5559930       0.00511622766843       41269 
187.544166667       10.78       187.5429711       +10.7795533       0.00937294523848       41272 
187.5725       12.3288888889       187.5725806       +12.3285643       0.011949014001       41297 
187.577083333       13.5780555556       187.5765592       +13.5777637       0.00913648543006       41302 
187.588333333       3.73722222222       187.5862972       +3.7402789       0.010506745002       41307 
187.614166667       14.1588888889       187.6156538       +14.1601701       0.0032114075737       41320 
187.63375       12.4908333333       187.6332073       +12.4901656       0.0029586268538       41327 
187.652916667       41.6397222222       187.6599570       +41.6319428       0.0327236532659       41333 
187.669583333       9.01555555556       187.6693648       +9.0156764       0.0087850014727       41339 
187.69375       11.3405555556       187.6913356       +11.3431997       0.00348624538663       41350 
187.714166667       8.36222222222       187.7140839       +8.3601049       0.0224721875727       41363 
187.717916667       16.7586111111       187.7177397       +16.7588301       0.00979662443013       41365 
187.735416667       11.4836111111       187.7379038       +11.4835823       0.00979862970672       41376 
187.749583333       8.0775       187.7485987       +8.0779223       0.00870845770027       41383 
187.76625       1.67555555556       187.7656938       +1.6757566       0.0041985533272       41395 
187.75       -2.34416666667       187.7691662       -2.3437482       0.00291592119122       41404 
187.782083333       36.6186111111       187.7815643       +36.6188188       0.00548488994787       41407 
187.785416667       0.613333333333       187.7849196       +0.6139403       0.00553399173996       41409 
187.785416667       0.463333333333       187.7809181       +0.4631138       0.00357358628471       41410 
187.8325       12.7375       187.8309938       +12.7380118       0.00171228788199       41432 
187.834583333       14.1152777778       187.8341748       +14.1151378       0.00493856499486       41435 
187.84625       29.1369444444       187.8455033       +29.1364834       0.00677549782574       41438 
187.850833333       11.4908333333       187.8458075       +11.4925678       0.00290501663071       41440 
187.85125       25.7736111111       187.8512990       +25.8078678       0.0166689304792       41441 
187.873333333       65.7630555556       187.8767962       +65.7637346       0.00167570965908       41451 
187.887083333       11.6269444444       187.8857550       +11.6248926       0.0101497057563       41457 
187.894166667       37.9794444444       187.8939590       +37.9804488       0.00283817730325       41459 
187.908333333       14.8563888889       187.9071090       +14.8600872       0.00490324630064       41466 
187.91125       27.4963888889       187.9110300       +27.4957580       0.00588292970924       41468 
187.91375       10.8358333333       187.9134067       +10.8396786       0.00450754602745       41469 
187.91375       3.93972222222       187.9133219       +3.9403953       0.0247371582045       41471 
187.91625       16.8536111111       187.9143132       +16.8527071       0.0176556383718       41472 
187.92       3.92638888889       187.9197870       +3.9264909       0.00459619489731       41473 
187.950416667       64.2341666667       187.9468279       +64.2337392       0.00634635738227       41489 
187.96375       12.6575       187.9637374       +12.6571005       0.00536876058239       41494 
187.965       12.4825       187.9666158       +12.4818123       0.00187249174013       41495 
187.97625       15.1241666667       187.9779508       +15.1239459       0.0063739214425       41504 
187.977916667       12.1741666667       187.9829492       +12.1742534       0.00539235470511       41505 
187.998333333       14.4213888889       188.0391974       +14.3936851       0.0186764281078       41517 
188.0025       39.8322222222       188.0029974       +39.8327855       0.00783030037257       41522 
188.010416667       11.8891666667       188.0114162       +11.8900564       0.00304124654989       41529 
188.014583333       16.6875       188.0136952       +16.6878876       0.00513392072758       41531 
188.020416667       11.8175       188.0227070       +11.8174540       0.00277354239933       41536 
188.026666667       11.1783333333       188.0259832       +11.1763327       0.0214207145601       41538 
188.045416667       13.4216666667       188.0434952       +13.4196027       0.0097596847749       41546 
188.059166667       10.2491666667       188.0592432       +10.2514164       0.0061842590038       41552 
188.075       18.2469444444       188.0796374       +18.2446358       0.00518809449827       41558 
188.0925       16.0208333333       188.0948243       +16.0189557       0.00423903346872       41567 
188.095416667       11.8941666667       188.0984328       +11.8934150       0.00280335172296       41570 
188.100416667       11.7875       188.1021450       +11.7875265       0.00553754083347       41572 
188.103333333       11.2591666667       188.0982997       +11.2626332       0.00293657976474       41573 
188.111666667       42.7041666667       188.1118192       +42.7061155       0.00938261471689       41576 
188.11625       0.389722222222       188.1173332       +0.3897652       0.0268280906353       41578 
188.1       39.5897222222       188.1195499       +39.5898573       0.00510114031816       41579 
188.135416667       8.04416666667       188.1347108       +8.0455143       0.00379509252475       41586 
188.153333333       2.66194444444       188.1521031       +2.6612323       0.0113145720457       41599 
188.15       63.8952777778       188.139833       63.877611       0.0117798519571       41601 
188.171666667       12.7725       188.1699166       +12.7710914       0.00952330583324       41606 
188.17625       14.0511111111       188.1747082       +14.0501540       0.0136498939298       41608 
188.185416667       14.1963888889       188.1842840       +14.1961243       0.00622056492795       41614 
188.19       0.112222222222       188.1890720       +0.1138451       0.0701632123141       41618 
188.195416667       7.79916666667       188.1950433       +7.7992274       0.00280335172296       41619 
188.199583333       37.6191666667       188.1891410       +37.6185512       0.0192976792013       41620 
188.201666667       63.9386111111       188.1988485       +63.9390038       0.0131609480381       41621 
188.216666667       2.62944444444       188.2136698       +2.6289593       0.00254151792516       41631 
188.220416667       11.4072222222       188.217716       11.404256       0.00416421688656       41634 
188.2       31.5477777778       188.2257471       +31.5439827       0.0398911062777       41636 
188.225       20.1811111111       188.2150247       +20.1835399       0.00787648588218       41639 
188.239166667       11.3925       188.2365808       +11.3899936       0.00206369927964       41646 
188.24       4.5775       188.2445769       +4.5789434       0.00260494818208       41647 
188.26875       16.2652777778       188.2707147       +16.2655270       0.00738675302076       41652 
188.2825       14.5758333333       188.2813732       +14.5749227       0.0106768272118       41661 
188.275       -0.5425       188.2831002       -0.5324292       0.00353788352827       41667 
188.29375       11.3497222222       188.2918404       +11.3474589       0.0021349690658       41670 
188.31       12.2494444444       188.3071091       +12.2469817       0.0029555603888       41683 
188.334166667       12.8511111111       188.3324369       +12.8534052       0.00217841561918       41698 
188.377083333       8.65444444444       188.3760559       +8.6546928       0.019289924426       41719 
188.395416667       11.2594444444       188.3942808       +11.2618996       0.00221897014035       41723 
188.414583333       -21.6622222222       188.4126126       -21.6620656       0.00659739006408       41728 
188.416666667       9.175       188.4154449       +9.1740530       0.0224721875727       41729 
188.425       52.2619444444       188.4372775       +52.2548058       0.00455656609414       41739 
188.451666667       15.1683333333       188.4498981       +15.1682218       0.0119083449068       41746 
188.480833333       3.54777777778       188.4813335       +3.5468156       0.00439447866248       41758 
188.487083333       15.3552777778       188.4862578       +15.3547984       0.00923716418221       41763 
188.502916667       39.02       188.5026006       +39.0197539       0.0115235514777       41766 
188.5       64.5366666667       188.5239842       +64.5647306       0.00409209585617       41769 
188.512083333       7.70027777778       188.5127784       +7.6993490       0.0397296134576       41772 
188.5       26.6502777778       188.5277826       +26.6705738       0.00298000375794       41774 
188.52375       35.5191666667       188.5229137       +35.5181168       0.0161694016442       41779 
188.526666667       11.3225       188.5253071       +11.3212359       0.0101960571127       41781 
188.536666667       -0.355555555556       188.5369879       -0.3552581       0.00436029867324       41788 
188.536666667       2.65361111111       188.535417       2.653806       0.0410172385293       41789 
188.562916667       11.0713888889       188.5617756       +11.0715285       0.00408211196309       41803 
188.567083333       13.0763888889       188.5661509       +13.0751689       0.0190547034087       41806 
188.5725       27.4525       188.5714641       +27.4523113       0.00693707016499       41808 
188.580833333       6.47       188.5806214       +6.4681816       0.0191324311858       41811 
188.584583333       8.19805555556       188.5839918       +8.1975133       0.0456069027826       41812 
188.5925       2.32527777778       188.5918473       +2.3257617       0.0105714183892       41816 
188.612083333       2.18861111111       188.613042       2.187889       0.0475083665484       41823 
188.625       42.4552777778       188.6480149       +42.4394225       0.00356511805886       41827 
188.629166667       9.15638888889       188.6288033       +9.1548441       0.00487201609948       41829 
188.630833333       13.5063888889       188.6324953       +13.5037520       0.00558103715876       41830 
188.64375       63.5275       188.6424406       +63.5254212       0.0155117604536       41838 
188.645833333       18.2025       188.6444533       +18.2025276       0.019838084861       41839 
188.665       7.16138888889       188.6640959       +7.1595546       0.00457609314199       41847 
188.670416667       3.32388888889       188.6702205       +3.3237249       0.00350828446757       41850 
188.686666667       6.30277777778       188.6876540       +6.3005836       0.00556259277867       41861 
188.69125       15.2208333333       188.6899806       +15.2207550       0.00839800650187       41865 
188.694166667       47.7586111111       188.6951459       +47.7589472       0.00804732111207       41869 
188.7125       15.5527777778       188.711917       15.551472       0.0126819940613       41876 
188.733333333       15.5655555556       188.7329133       +15.5656311       0.00229398356213       41882 
188.765       29.745       188.7838586       +29.7480049       0.00525984137735       41895 
188.775       41.0616666667       188.7971959       +41.0606867       0.00512478694075       41902 
188.794166667       -0.220555555556       188.7944544       -0.2210452       0.00877536237574       41911 
188.825       29.5147222222       188.8453755       +29.4946197       0.00295913762236       41924 
188.859583333       14.4969444444       188.8235102       +14.5063921       0.0208627792151       41934 
188.86375       12.75       188.8634573       +12.7503028       0.00291799363014       41936 
188.872916667       -3.79361111111       188.9030139       -3.7399752       0.00223255025574       41939 
188.87875       12.2213888889       188.8775       12.220917       0.0171324967053       41943 
188.89625       25.8508333333       188.8955729       +25.8508199       0.0117774140871       41955 
188.909166667       12.2655555556       188.9082380       +12.2640246       0.0101838954623       41963 
188.91625       12.5569444444       188.9135455       +12.5748430       0.0268332164391       41968 
188.919583333       11.6663888889       188.9216889       +11.6671041       0.00173856493459       41970 
188.967916667       13.8580555556       188.9661863       +13.8583787       0.00368025903849       41994 
188.979583333       -1.85694444444       188.9780086       -1.8540554       0.00463548492586       41998 
189.035833333       19.3238888889       189.0338068       +19.3227207       0.00895791259321       42020 
189.043333333       9.92333333333       189.0438851       +9.9222611       0.00396834825155       42021 
189.085833333       25.9847222222       189.0865842       25.9876747       0.092495576012       42038 
189.094166667       40.0052777778       189.0953716       +40.0051538       0.0140134157584       42045 
189.1125       11.4391666667       189.1124156       +11.4392027       0.0183973525154       42051 
189.129166667       26.2011111111       189.1266744       +26.2002551       0.00214696931708       42060 
189.136666667       11.2586111111       189.136292       11.258       0.0180768119896       42064 
189.144583333       8.055       189.1454203       +8.0546552       0.00331560332543       42068 
189.144583333       11.2375       189.14275       11.238889       0.0281613175286       42069 
189.155833333       6.62166666667       189.1559724       +6.6203716       0.0118273538761       42074 
189.165       11.1033333333       189.1641763       +11.1018959       0.0050940249266       42079 
189.175833333       3.10666666667       189.1748165       +3.1075293       0.0061467552739       42080 
189.201666667       27.5491666667       189.2014218       +27.5486372       0.00596330306909       42083 
189.20875       13.1633333333       189.1826731       +13.0998790       0.025740391819       42089 
189.222083333       7.24777777778       189.2224219       +7.2466600       0.0198607741074       42096 
189.222916667       27.8619444444       189.2225740       +27.8620191       0.00457642339084       42097 
189.222916667       27.7488888889       189.2247609       +27.7490276       0.00337568249096       42098 
189.23625       14.2175       189.2341927       +14.2176251       0.0230148176506       42100 
189.23625       14.3291666667       189.2472812       +14.3303579       0.0028087376102       42102 
189.26       6.92472222222       189.2623482       +6.9266136       0.00471179965548       42108 
189.26       1.81833333333       189.2602526       +1.8191218       0.00402694575212       42109 
189.377916667       9.55527777778       189.3773959       +9.5551084       0.0199165494612       42149 
189.39       4.36805555556       189.3896515       +4.3677907       0.00630981719185       42152 
189.39       -3.56805555556       189.3821602       -3.5740187       0.00735846453285       42153 
189.421666667       8.55861111111       189.4218593       +8.5590145       0.00537691787402       42160 
189.434166667       11.8197222222       189.4310239       +11.8177618       0.0410614294223       42168 
189.435416667       7.10361111111       189.4384536       +7.1050574       0.00303627312621       42169 
189.451666667       5.36916666667       189.4515771       +5.3684273       0.0127570867226       42174 
189.512916667       -2.26361111111       189.5134160       -2.2639077       0.0044830035471       42195 
189.520833333       1.47777777778       189.5216616       +1.4776116       0.00938261471689       42199 
189.524166667       -0.0280555555556       189.5222744       -0.0269330       0.00529991475774       42202 
189.55375       28.9355555556       189.5553357       +28.9369831       0.00357358628471       42215 
189.562916667       6.99527777778       189.5645294       +6.9941505       0.00171757545366       42218 
189.57375       13.1102777778       189.5745226       +13.1102537       0.00851098122907       42223 
189.587083333       7.89027777778       189.5872007       +7.8917673       0.00837854829538       42230 
189.617083333       4.31888888889       189.6185435       +4.3189602       0.0247234081232       42241 
189.650416667       1.40194444444       189.6498115       +1.4023428       0.00748391119862       42255 
189.6575       10.4769444444       189.6556044       +10.4759723       0.0130438723587       42264 
189.690416667       6.77027777778       189.6893331       +6.7681663       0.00524718367903       42277 
189.7       31.9930555556       189.7032876       +31.9847774       0.00751031880022       42283 
189.754583333       0.365555555556       189.7546733       +0.3655684       0.00221624413178       42305 
189.76       18.1977777778       189.7567364       +18.2010279       0.00477045237596       42306 
189.765       13.3638888889       189.7668355       +13.3639405       0.00941076061385       42307 
189.78375       30.4066666667       189.7833124       +30.4065866       0.00462765360687       42311 
189.7975       0.716666666667       189.7974817       +0.7175990       0.0108851382557       42317 
189.802083333       6.01194444444       189.8018142       +6.0122836       0.0086168652247       42319 
189.826666667       -0.529166666667       189.8279243       -0.5315995       0.0388632071727       42336 
189.839166667       4.93888888889       189.8409902       +4.9368697       0.00357739044648       42340 
189.839166667       0.438888888889       189.8434929       +0.4602250       0.00352247157128       42342 
189.854166667       7.96222222222       189.8569069       +7.9679393       0.00629735002814       42348 
189.854166667       27.1122222222       189.8650123       +27.1023749       0.00431955546094       42353 
189.890416667       47.6227777778       189.8902696       +47.6233855       0.00541417146867       42362 
189.905416667       0.752222222222       189.9042129       +0.7517666       0.00481711136055       42370 
189.91375       -5.34444444444       190.1882272       -5.3030543       0.0124144980137       42375 
189.917916667       9.39888888889       189.9174219       +9.3986080       0.00409209585617       42378 
189.95125       12.9736111111       189.9501351       +12.9739546       0.00492845595936       42389 
189.96       1.67222222222       189.9594716       +1.6724670       0.00796729510407       42393 
189.98375       10.1758333333       189.9829932       +10.1761265       0.0256373786557       42401 
189.994166667       13.7822222222       189.9939182       +13.7817511       0.00568061293764       42406 
189.9975       -11.6227777778       190.0035701       -11.6163674       0.0563771869156       42407 
190.00125       61.6091666667       189.9988208       +61.6089375       0.0390337835299       42408 
190.018333333       31.1827777778       190.0452153       +31.1781686       0.00199215570318       42419 
190.0425       6.8475       190.0433191       +6.8465717       0.00279308992516       42422 
190.05       8.38388888889       190.0497220       +8.3837422       0.00732346618179       42427 
190.05       -11.3005555556       190.0391968       -11.3137774       0.00359004187267       42428 
190.053333333       -5.79972222222       190.0546039       -5.7982248       0.0260507581562       42429 
190.0575       12.8738888889       190.0557921       +12.8747098       0.0049724172894       42430 
190.094166667       3.11972222222       190.0956813       +3.1177550       0.00652042978453       42447 
190.109583333       1.19638888889       190.1128405       +1.1968328       0.00890325196955       42453 
190.125       63.3361111111       190.1464097       +63.3464401       0.00264810321433       42469 
190.14625       2.47083333333       190.1459701       +2.4681868       0.00309102960006       42471 
190.154583333       -5.13277777778       190.1541645       -5.1321919       0.019559048687       42476 
190.18875       -5.30333333333       190.1878438       -5.3027954       0.0053374226645       42489 
190.2       -14.5425       190.1994450       -14.5376921       0.00494101255541       42495 
190.2       27.9925       190.2416116       +27.9810415       0.00266913602705       42499 
190.221666667       10.4758333333       190.2213146       +10.4759741       0.00896297251299       42503 
190.235416667       29.4647222222       190.2339715       +29.4654787       0.00548158247625       42512 
190.225       27.9813888889       190.2415683       +27.9810280       0.00253675629489       42515 
190.240833333       11.9113888889       190.239833       11.912111       0.0187249174013       42516 
190.225       63.5158333333       190.2384207       +63.5196758       0.0119449659748       42520 
190.24375       11.1841666667       190.2439250       +11.1846275       0.00435405530228       42521 
190.254583333       -6.66333333333       190.2546298       -6.6631673       0.00626969037938       42529 
190.277083333       50.3916666667       190.2744551       +50.3928576       0.0181075523322       42530 
190.275       -1.60416666667       190.2893836       -1.5929955       0.0024550112862       42538 
190.2975       1.40972222222       190.2982171       +1.4102670       0.00408655226023       42542 
190.2975       18.5763888889       190.2899635       +18.5716966       0.00257636318049       42543 
190.300833333       11.8858333333       190.301667       11.886639       0.0165290809601       42544 
